PersonDOB,PersonAge,NumFollowers,,
12/9/1961,59,140780,,
6/25/1980,41,561417,,
2/12/2004,17,699329,,
8/24/1960,61,922030,,
1/31/1978,43,994721,,
4/5/2006,15,450660,,
5/22/1982,39,102816,,
8/7/2004,17,390244,,
8/8/2001,20,594185,,
11/24/1989,31,382234,,
2/19/2013,8,254654,,
9/22/1990,30,848361,,
3/13/1998,23,330417,,
10/1/2014,6,379389,,
8/24/1994,27,784852,,
3/30/1971,50,593615,,
11/13/1975,45,110456,,
7/13/1970,51,948354,,
9/7/1994,27,549761,,
7/14/1986,35,768195,,
7/30/1990,31,109095,,
11/4/2003,17,807967,,
5/13/1977,44,758222,,
3/14/2009,12,164913,,
5/4/1982,39,610498,,
9/12/1997,24,820155,,
2/2/1983,38,199286,,
12/18/1965,55,628851,,
3/16/1993,28,875387,,
10/13/1976,44,309677,,
2/25/1998,23,75012,,
1/17/1991,30,144789,,
4/23/1962,59,239423,,
3/9/1958,63,500139,,
1/16/1964,57,824983,,
6/22/1980,41,868039,,
12/14/2007,13,483669,,
11/7/1991,29,23228,,
11/28/1959,61,760005,,
6/9/2014,7,196064,,
7/31/2007,14,571551,,
12/3/1991,29,220664,,
5/30/1969,52,199512,,
10/27/1975,45,957959,,
7/3/1957,64,855745,,
11/11/1991,29,774029,,
6/13/1986,35,171436,,
11/15/1999,21,351185,,
5/19/1986,35,190146,,
10/12/1969,51,815733,,
1/7/1975,46,606383,,
3/25/2006,15,80060,,
10/15/1976,44,918648,,
7/30/2015,6,811795,,
6/25/1976,45,87028,,
8/4/1989,32,172253,,
9/30/1981,39,139876,,
1/18/1988,33,249661,,
10/21/1977,43,2610,,
4/17/1988,33,221693,,
11/2/1982,38,297653,,
8/20/1972,49,67037,,
4/10/2004,17,915916,,
4/2/1994,27,206592,,
2/10/1997,24,439974,,
6/4/1985,36,184011,,
6/5/1990,31,717164,,
3/11/2006,15,566059,,
9/10/1985,36,790634,,
4/28/2001,20,853821,,
5/6/1956,65,700825,,
1/26/2003,18,345990,,
7/13/1968,53,957221,,
9/8/2014,7,112547,,
1/18/1990,31,765133,,
11/10/2008,12,622375,,
2/10/1972,49,175449,,
4/23/1970,51,406413,,
3/26/2013,8,750291,,
11/11/1980,40,519404,,
5/14/1978,43,58951,,
10/12/1957,63,114697,,
3/24/1990,31,25362,,
10/10/1960,60,142254,,
6/23/1990,31,174233,,
11/25/1963,57,583459,,
4/6/1962,59,711321,,
6/6/2011,10,793034,,
5/12/1996,25,765105,,
1/6/1972,49,972136,,
1/9/1966,55,522632,,
11/4/1972,48,921523,,
12/9/2009,11,966771,,
10/1/1989,31,635687,,
8/16/1968,53,209888,,
6/24/1991,30,801466,,
9/23/1990,30,2338,,
1/12/1958,63,405226,,
3/6/1987,34,54503,,
12/31/1974,46,106288,,
11/12/1991,29,288195,,
3/1/1971,50,538895,,
2/12/1958,63,84340,,
2/21/1985,36,714469,,
2/17/1999,22,864230,,
10/18/1988,32,425055,,
5/6/2009,12,643806,,
5/18/1971,50,234599,,
11/24/1992,28,572505,,
11/17/2010,10,879214,,
9/22/1983,38,693686,,
11/29/2011,9,711131,,
9/27/2007,13,491441,,
1/30/1988,33,145094,,
5/21/1986,35,168966,,
2/5/1989,32,858262,,
9/5/1967,54,560320,,
12/15/1963,57,32912,,
3/24/2010,11,530466,,
9/6/2010,11,433275,,
11/6/2010,10,777340,,
1/18/1985,36,784393,,
1/14/1969,52,946583,,
11/29/1998,22,556655,,
10/15/1984,36,590546,,
8/6/2015,6,527321,,
10/17/1998,22,635723,,
5/29/2005,16,366063,,
12/29/1980,40,282347,,
7/5/1978,43,922382,,
12/17/1963,57,167923,,
4/6/1974,47,442450,,
7/27/2000,21,328988,,
7/11/1998,23,341413,,
12/4/1992,28,934659,,
3/30/1973,48,551894,,
2/17/1970,51,552599,,
9/16/1970,51,305487,,
10/7/1963,57,838919,,
6/17/1984,37,634388,,
9/7/1981,40,552417,,
7/31/1992,29,985452,,
7/6/2014,7,252513,,
12/16/2001,19,506489,,
5/22/1968,53,237413,,
1/2/2009,12,917820,,
9/18/1958,63,869474,,
6/8/2001,20,349479,,
10/8/1982,38,392219,,
4/25/2009,12,653398,,
8/27/1986,35,330527,,
9/5/1977,44,44078,,
5/14/1969,52,444851,,
8/11/1986,35,947476,,
4/15/1982,39,98627,,
6/21/2013,8,471874,,
6/14/1966,55,871739,,
11/9/2011,9,264186,,
10/11/1983,37,154143,,
8/12/2010,11,918819,,
1/14/1975,46,74476,,
12/25/1958,62,458770,,
6/19/2002,19,10428,,
12/8/1978,42,145582,,
2/25/1967,54,868697,,
3/29/1978,43,766554,,
7/13/1959,62,350002,,
9/1/1969,52,992824,,
6/11/1958,63,272335,,
3/1/2012,9,428629,,
1/9/1962,59,38190,,
7/12/1991,30,302206,,
6/24/1963,58,562288,,
2/1/1974,47,167906,,
2/1/1989,32,422871,,
11/28/1966,54,795825,,
6/30/2001,20,759825,,
3/4/1991,30,776887,,
9/28/1966,54,62690,,
10/14/2012,8,672883,,
1/11/2007,14,605038,,
8/16/1973,48,300692,,
1/22/2004,17,785448,,
9/7/1992,29,28623,,
1/30/2015,6,54878,,
6/10/2013,8,480517,,
10/7/1974,46,900978,,
1/31/1971,50,677434,,
3/8/1962,59,540462,,
4/16/1956,65,800434,,
4/1/1968,53,274504,,
1/22/1969,52,801842,,
7/31/1983,38,114381,,
4/27/2009,12,650323,,
12/15/1978,42,146927,,
9/18/1977,44,528310,,
7/13/1976,45,526101,,
11/16/1963,57,25401,,
6/29/1967,54,913868,,
3/8/1974,47,605103,,
3/1/1984,37,635063,,
2/1/1970,51,221010,,
7/13/1986,35,604455,,
3/9/1958,63,557324,,
5/1/1978,43,922963,,
7/12/1985,36,12542,,
5/7/1983,38,427152,,
3/21/1958,63,956604,,
11/11/1957,63,356582,,
3/4/1968,53,986236,,
8/24/1982,39,833024,,
6/21/1995,26,529585,,
5/9/1973,48,425775,,
7/25/1998,23,890649,,
8/23/2002,19,967242,,
12/19/1987,33,460787,,
11/26/1985,35,481004,,
5/1/1959,62,881348,,
9/2/1960,61,18507,,
2/10/1967,54,813122,,
10/30/1958,62,475951,,
11/21/1997,23,239680,,
9/5/2004,17,29769,,
7/20/1975,46,80319,,
7/10/1997,24,766337,,
12/12/1996,24,203707,,
5/8/1974,47,313516,,
7/8/1960,61,548605,,
11/9/1986,34,138372,,
3/4/1962,59,113287,,
1/22/1957,64,965021,,
3/1/1998,23,164178,,
8/11/1983,38,87711,,
6/23/1990,31,518786,,
1/2/1956,65,691227,,
9/16/1966,55,877607,,
12/17/2003,17,852920,,
5/28/1973,48,378364,,
7/24/1988,33,300155,,
7/11/1961,60,516015,,
2/4/1963,58,153663,,
2/7/1998,23,407689,,
8/22/1984,37,390914,,
10/17/1988,32,376633,,
3/26/2008,13,401059,,
9/26/1994,26,226485,,
4/2/1956,65,771193,,
2/5/1978,43,980181,,
5/1/1977,44,78059,,
4/12/2013,8,411898,,
7/12/2010,11,39517,,
1/17/2014,7,971553,,
11/24/1959,61,944057,,
11/18/1963,57,704312,,
11/5/1990,30,48901,,
2/1/1988,33,84318,,
6/13/1997,24,105836,,
12/3/2008,12,879480,,
1/13/2005,16,184487,,
10/9/2001,19,911959,,
3/13/1967,54,177589,,
9/5/2003,18,308235,,
4/27/1965,56,450499,,
5/9/1977,44,848484,,
4/3/2014,7,530651,,
12/27/2011,9,977270,,
1/20/1976,45,935368,,
6/16/2007,14,907060,,
2/14/1994,27,226899,,
5/24/1980,41,670529,,
4/18/1969,52,314893,,
11/7/1968,52,431635,,
8/20/1973,48,468718,,
12/13/1993,27,720494,,
5/24/1980,41,307436,,
2/20/1961,60,405381,,
3/14/1959,62,592828,,
6/17/1981,40,316596,,
2/11/1965,56,69868,,
3/9/1975,46,640097,,
4/30/1959,62,548207,,
5/8/2011,10,310836,,
4/20/1970,51,105646,,
1/23/1999,22,851225,,
11/10/1955,65,930768,,
2/10/1965,56,179162,,
8/12/2013,8,381678,,
10/8/1971,49,764012,,
5/4/1977,44,568719,,
4/8/2014,7,792022,,
12/12/2012,8,291887,,
8/12/1982,39,946991,,
8/29/1998,23,104709,,
11/5/1967,53,602718,,
2/19/2005,16,460467,,
2/8/2012,9,185005,,
7/15/1964,57,791599,,
5/1/1995,26,504608,,
12/7/1962,58,933040,,
7/7/1975,46,402257,,
8/21/1993,28,782160,,
5/16/1997,24,9584,,
7/17/2011,10,434982,,
12/5/1969,51,408561,,
12/20/1977,43,735563,,
3/28/1977,44,253187,,
12/24/2008,12,739774,,
3/5/1996,25,100866,,
10/10/1998,22,823025,,
8/12/1998,23,440333,,
7/16/1990,31,728547,,
4/21/1968,53,703651,,
7/22/1956,65,513824,,
3/27/1980,41,850650,,
6/4/1971,50,417436,,
4/5/1990,31,732198,,
6/26/1976,45,293111,,
12/28/1967,53,621745,,
6/1/1980,41,105121,,
1/1/1989,32,50245,,
6/27/1981,40,527862,,
2/15/1993,28,891009,,
10/1/1955,65,606996,,
3/7/2009,12,351886,,
7/26/1967,54,199444,,
11/8/1995,25,826537,,
5/8/1970,51,634442,,
11/8/1961,59,329862,,
4/16/2009,12,183166,,
4/4/1960,61,573316,,
4/14/1993,28,291071,,
3/1/1965,56,960032,,
11/5/1970,50,285429,,
8/5/1972,49,621425,,
5/27/1993,28,537870,,
12/30/1998,22,624757,,
6/24/2004,17,302290,,
2/22/1994,27,370591,,
6/20/1995,26,440767,,
12/25/1994,26,234501,,
10/14/1967,53,582189,,
11/20/2009,11,201251,,
5/6/2009,12,610755,,
3/5/1966,55,963342,,
1/9/1999,22,175387,,
7/18/1975,46,257654,,
11/28/1973,47,102304,,
5/27/2003,18,840922,,
10/22/1984,36,568126,,
8/28/1979,42,983711,,
9/12/1959,62,744604,,
9/19/1955,66,513957,,
10/19/1985,35,309646,,
7/12/1976,45,425417,,
2/6/1969,52,273663,,
9/15/1991,30,650819,,
9/10/1956,65,604814,,
12/7/2003,17,663330,,
11/28/2002,18,352326,,
10/7/2002,18,226185,,
5/24/1996,25,751048,,
4/15/1980,41,103856,,
10/12/1962,58,25892,,
2/18/1971,50,401150,,
6/17/1998,23,875632,,
6/17/1978,43,166280,,
1/21/1987,34,160005,,
1/28/1957,64,692947,,
2/20/2014,7,888882,,
10/27/1976,44,569892,,
1/4/2006,15,368017,,
12/19/1979,41,367880,,
10/27/1957,63,932051,,
8/25/1965,56,830077,,
7/4/1957,64,968313,,
4/29/1971,50,890849,,
8/22/1970,51,760901,,
7/21/1959,62,996935,,
11/28/1990,30,623166,,
9/8/1974,47,92686,,
7/7/1974,47,754390,,
2/17/1970,51,213202,,
8/8/1983,38,440865,,
1/28/2005,16,948630,,
12/14/1956,64,457962,,
1/10/1960,61,879115,,
3/31/1957,64,151573,,
4/8/1992,29,967200,,
10/30/2003,17,251605,,
1/15/1981,40,510321,,
3/8/1985,36,524862,,
10/25/2003,17,810719,,
5/23/1966,55,501983,,
9/21/1981,40,673403,,
9/2/2015,6,978924,,
1/25/2009,12,335148,,
2/17/1965,56,876136,,
5/24/1963,58,145288,,
6/3/1968,53,938664,,
4/23/2013,8,668630,,
8/15/1967,54,900185,,
12/31/1966,54,947232,,
3/24/2011,10,238541,,
11/16/2009,11,923,,
8/17/1998,23,936561,,
2/16/1991,30,66674,,
6/1/1983,38,120813,,
8/10/1996,25,786640,,
5/25/2006,15,391512,,
3/28/2001,20,797955,,
8/7/1981,40,288393,,
9/9/1971,50,839550,,
12/14/1981,39,675324,,
5/13/2015,6,730716,,
2/24/1978,43,3733,,
8/2/1988,33,541723,,
3/18/1981,40,515705,,
10/19/1972,48,752251,,
11/3/1987,33,69707,,
4/28/2005,16,294318,,
8/21/1971,50,938479,,
11/29/1956,64,954013,,
4/14/1989,32,918352,,
3/2/2015,6,782858,,
12/20/2013,7,235717,,
12/31/1977,43,999000,,
11/11/1961,59,104445,,
1/17/1988,33,695871,,
6/25/1992,29,287827,,
10/27/1966,54,333399,,
12/11/1967,53,416285,,
12/22/2002,18,899196,,
9/2/1995,26,341249,,
8/8/1967,54,119908,,
6/20/2000,21,703872,,
10/28/1984,36,887022,,
12/29/2000,20,409454,,
1/23/1977,44,230912,,
2/12/1988,33,960661,,
3/22/1956,65,786013,,
10/6/1961,59,759913,,
6/23/1999,22,194421,,
2/9/1967,54,661696,,
2/2/1958,63,378776,,
7/23/1989,32,687873,,
6/23/1973,48,655801,,
11/26/1982,38,966503,,
10/24/1981,39,358026,,
10/31/1966,54,669178,,
11/26/1984,36,319433,,
4/19/1970,51,276293,,
9/14/1992,29,994171,,
3/15/2007,14,256371,,
8/23/1968,53,10846,,
5/6/2002,19,332833,,
10/5/1984,36,856525,,
8/11/1976,45,192582,,
12/11/2006,14,112629,,
7/20/1974,47,560961,,
4/27/2007,14,30451,,
6/16/1977,44,158920,,
4/24/1960,61,50626,,
10/11/1966,54,415795,,
7/25/1984,37,371826,,
11/1/1991,29,158802,,
1/14/1967,54,857208,,
3/25/1973,48,374861,,
7/16/1972,49,553730,,
3/7/1988,33,724221,,
5/19/1964,57,987827,,
9/2/1972,49,751459,,
9/25/1981,39,301855,,
12/13/1996,24,371038,,
5/9/2009,12,134742,,
12/13/1965,55,487364,,
9/25/2002,18,771229,,
3/22/2007,14,716666,,
4/16/1968,53,591755,,
1/30/1993,28,842955,,
12/7/1981,39,880086,,
1/18/1978,43,427898,,
3/7/1984,37,261645,,
7/6/1981,40,143788,,
11/10/1966,54,197652,,
3/20/2001,20,356907,,
10/25/1967,53,646628,,
10/9/2004,16,993877,,
12/14/1990,30,465215,,
9/20/1968,53,913458,,
7/19/1960,61,108214,,
2/9/1999,22,175906,,
10/19/1979,41,921047,,
12/15/1978,42,745924,,
5/1/1995,26,951262,,
10/12/1999,21,921503,,
5/14/1965,56,287632,,
1/4/1994,27,217285,,
10/17/1956,64,599000,,
2/17/1984,37,115533,,
8/24/1979,42,998759,,
3/24/1962,59,469006,,
5/31/2002,19,788775,,
6/1/2005,16,909336,,
3/6/2006,15,683440,,
7/24/1999,22,382018,,
11/12/1973,47,505929,,
6/23/1995,26,57869,,
6/8/2000,21,569652,,
6/2/1963,58,938348,,
7/5/1981,40,465103,,
5/17/2012,9,237365,,
9/14/1997,24,494048,,
10/29/1988,32,107228,,
8/14/2002,19,640662,,
2/24/1967,54,111987,,
6/16/1959,62,498714,,
7/10/1980,41,498921,,
5/13/1959,62,145007,,
8/17/1988,33,66474,,
10/31/1991,29,992822,,
2/8/1995,26,847286,,
12/23/1984,36,499491,,
1/18/2014,7,306459,,
12/9/1977,43,721901,,
12/18/1963,57,876456,,
2/16/1963,58,864255,,
10/29/2006,14,654042,,
6/27/1999,22,359145,,
3/10/1988,33,211661,,
7/26/1996,25,736979,,
11/18/1996,24,735705,,
9/11/1989,32,722129,,
10/25/1990,30,263040,,
6/5/1978,43,166819,,
9/21/1976,45,137991,,
3/9/1976,45,536108,,
6/9/1977,44,326825,,
1/7/1980,41,61493,,
10/30/2008,12,439555,,
4/5/1999,22,633123,,
8/22/1969,52,136375,,
1/28/2003,18,724119,,
3/29/2014,7,662917,,
8/24/1997,24,367655,,
1/31/1979,42,916793,,
10/21/1986,34,944583,,
1/8/1996,25,119497,,
4/30/2013,8,134411,,
11/21/1994,26,723579,,
3/31/1995,26,513014,,
3/25/2015,6,900189,,
8/15/1959,62,804268,,
7/28/1983,38,598635,,
3/14/1969,52,912097,,
4/5/2001,20,852688,,
5/7/2014,7,373339,,
4/26/2005,16,503719,,
9/5/1964,57,486830,,
2/19/1968,53,562706,,
2/7/1963,58,348109,,
12/5/1997,23,605470,,
4/13/1974,47,305440,,
3/19/1963,58,180065,,
9/7/1961,60,803709,,
11/5/1964,56,817047,,
4/9/1962,59,549260,,
5/28/1989,32,369944,,
12/30/1976,44,773422,,
7/16/1998,23,978610,,
10/19/1959,61,347689,,
7/21/1962,59,879670,,
4/1/1985,36,822832,,
7/7/1967,54,666600,,
6/19/2011,10,992712,,
8/27/1988,33,317328,,
1/5/1965,56,439374,,
11/27/1963,57,30370,,
5/20/2003,18,154362,,
12/20/1976,44,658541,,
7/7/1996,25,453459,,
12/24/2003,17,308831,,
12/20/1997,23,687664,,
10/16/1966,54,860235,,
8/7/1973,48,339601,,
7/15/1984,37,165628,,
1/30/1966,55,267346,,
5/4/1966,55,29585,,
8/10/1988,33,22114,,
11/14/2009,11,678797,,
9/24/1989,31,359694,,
8/3/1971,50,753809,,
12/22/2003,17,622641,,
12/23/1972,48,44147,,
8/3/2002,19,525793,,
8/13/1993,28,991956,,
10/26/1970,50,175187,,
3/7/1989,32,503431,,
4/9/1975,46,719117,,
12/29/1958,62,28382,,
1/25/1976,45,376107,,
12/12/1999,21,527726,,
9/23/1978,43,142518,,
10/21/1985,35,738267,,
5/9/1982,39,343407,,
8/14/2004,17,145501,,
4/12/2012,9,481888,,
8/17/1985,36,408093,,
8/30/1963,58,59388,,
11/4/1993,27,140364,,
7/23/1986,35,177946,,
1/25/1960,61,118069,,
11/6/2010,10,669014,,
11/24/2009,11,101241,,
1/15/1973,48,680618,,
1/9/1965,56,950495,,
6/25/2010,11,371800,,
1/23/1994,27,95305,,
8/22/1966,55,512127,,
12/21/2012,8,593316,,
12/11/1989,31,405802,,
4/16/1962,59,395095,,
1/29/1965,56,464480,,
5/24/1984,37,197957,,
2/2/1965,56,925144,,
8/2/2005,16,303703,,
12/20/1956,64,531832,,
6/4/1991,30,950375,,
11/9/1978,42,749223,,
7/3/1963,58,594540,,
9/19/1982,39,132506,,
2/20/1987,34,957289,,
1/24/1981,40,763493,,
3/26/1977,44,569269,,
9/7/1997,24,217393,,
4/30/1967,54,979005,,
7/19/1981,40,700841,,
1/24/1964,57,557887,,
12/5/1971,49,231655,,
9/6/1973,48,382073,,
10/11/2001,19,890691,,
8/12/1959,62,101009,,
6/20/1995,26,460351,,
4/13/2005,16,394807,,
10/13/1958,62,345624,,
1/20/1993,28,503795,,
9/1/1956,65,787462,,
12/26/1997,23,122268,,
10/4/1985,35,694468,,
12/9/1966,54,318294,,
1/25/1968,53,582676,,
4/9/1966,55,758967,,
6/26/1988,33,881432,,
4/12/1966,55,827021,,
12/20/1962,58,60244,,
6/25/1956,65,71991,,
2/28/1995,26,664142,,
11/18/1995,25,331678,,
2/12/2010,11,864704,,
9/15/2007,14,857057,,
9/18/2000,21,665458,,
7/1/1972,49,501705,,
4/12/1977,44,385564,,
7/19/1959,62,263646,,
1/19/1975,46,225245,,
1/31/1975,46,520439,,
4/2/1987,34,550190,,
3/16/2004,17,689770,,
12/22/1958,62,705873,,
8/15/1959,62,771788,,
4/24/1978,43,529656,,
7/8/2001,20,304863,,
12/23/2010,10,238549,,
8/4/2010,11,413489,,
11/4/1985,35,49359,,
8/4/1969,52,331936,,
11/7/1985,35,737383,,
2/23/1986,35,491473,,
1/6/2008,13,156,,
9/27/1966,55,7596,,
3/9/1960,61,101127,,
9/9/1990,31,855635,,
9/17/1991,30,453982,,
5/17/1971,50,567800,,
12/7/1960,60,512018,,
5/24/2000,21,976604,,
2/16/1962,59,725744,,
10/30/1987,33,639648,,
12/23/1980,40,403830,,
4/8/2013,8,96744,,
4/18/1987,34,10901,,
10/29/2011,9,998682,,
9/17/1991,30,373583,,
12/1/1971,49,778676,,
1/5/2010,11,918421,,
9/11/1968,53,302731,,
8/4/1997,24,536761,,
1/8/2015,6,986535,,
2/19/1989,32,511777,,
4/3/2011,10,944833,,
4/6/1961,60,464738,,
3/18/1974,47,343759,,
11/18/1999,21,308314,,
2/3/1978,43,591977,,
12/28/1993,27,705173,,
10/9/2005,15,435533,,
7/17/1979,42,139497,,
6/7/1958,63,687562,,
11/18/1983,37,870243,,
10/15/1978,42,424303,,
3/25/1988,33,795125,,
7/19/1966,55,880224,,
1/2/1963,58,502184,,
12/9/1961,59,407445,,
7/9/1961,60,517845,,
5/14/2004,17,598910,,
3/17/1991,30,300531,,
10/23/1992,28,682575,,
1/13/2014,7,518346,,
11/26/2013,7,788713,,
1/31/2002,19,24489,,
2/15/1992,29,98417,,
1/18/1978,43,887927,,
9/15/2010,11,446678,,
8/19/1957,64,820584,,
9/14/1957,64,688242,,
2/22/2005,16,961551,,
12/2/1970,50,56117,,
2/12/1996,25,180835,,
12/30/2006,14,679704,,
12/11/1964,56,144486,,
5/23/1991,30,968722,,
7/21/1994,27,695559,,
7/2/1969,52,45911,,
2/24/1958,63,487334,,
8/3/1976,45,998822,,
6/9/1973,48,113455,,
10/7/2012,8,529963,,
11/18/2010,10,949143,,
5/26/1959,62,447728,,
5/20/1962,59,661192,,
4/2/1960,61,475899,,
4/13/1961,60,828280,,
9/11/1963,58,10317,,
8/28/1958,63,384988,,
4/20/1997,24,509739,,
3/16/1999,22,66623,,
8/30/1978,43,870664,,
4/30/1959,62,923306,,
4/17/1998,23,440816,,
10/16/1991,29,758421,,
7/7/1984,37,770420,,
9/30/1978,42,681383,,
4/9/1962,59,170068,,
6/13/1959,62,652681,,
10/11/2000,20,18753,,
4/29/1977,44,534178,,
6/27/1982,39,704137,,
4/21/1984,37,604943,,
5/27/2012,9,150106,,
6/1/2015,6,955286,,
10/31/2010,10,443605,,
5/17/2007,14,253698,,
3/4/1993,28,606800,,
7/18/1972,49,528554,,
3/8/1991,30,355578,,
9/6/1961,60,315555,,
6/7/1978,43,770868,,
5/12/1998,23,218092,,
7/4/1961,60,245273,,
3/29/1968,53,127147,,
12/14/1976,44,653640,,
5/7/1963,58,200853,,
3/31/1984,37,76511,,
5/13/1962,59,240924,,
4/22/1999,22,633194,,
6/19/1978,43,734328,,
7/7/1961,60,430596,,
9/1/1988,33,220633,,
7/16/2011,10,772695,,
8/17/2014,7,644133,,
2/25/2006,15,345013,,
7/10/1966,55,96268,,
9/30/1959,61,557205,,
7/31/1979,42,170644,,
6/25/1995,26,144197,,
9/23/1964,57,417337,,
2/3/2008,13,263414,,
10/25/1996,24,342802,,
10/29/2009,11,741750,,
6/8/1979,42,796421,,
1/1/1978,43,719827,,
5/20/1977,44,219936,,
8/17/1985,36,339162,,
2/26/2000,21,127766,,
9/1/1970,51,921482,,
6/9/1972,49,310740,,
4/20/2015,6,377367,,
4/23/2009,12,97741,,
7/24/1958,63,22824,,
1/25/2008,13,986745,,
8/20/2008,13,470926,,
12/11/2014,6,441133,,
4/21/1992,29,822923,,
9/9/2002,19,439654,,
5/2/1993,28,393080,,
4/29/1972,49,711467,,
7/18/1971,50,754905,,
12/23/1978,42,574297,,
12/4/1969,51,291185,,
6/22/2014,7,828905,,
1/11/1970,51,328324,,
8/17/1968,53,827162,,
5/17/1985,36,594557,,
10/26/1976,44,872439,,
12/4/1968,52,535503,,
3/17/1981,40,142022,,
3/30/1978,43,8233,,
3/2/1983,38,750706,,
7/1/1961,60,157726,,
9/6/1996,25,237078,,
1/27/2012,9,146761,,
4/20/1979,42,837665,,
1/24/1962,59,76250,,
6/11/1976,45,591874,,
12/9/2003,17,725620,,
10/10/1976,44,32556,,
6/18/1962,59,662983,,
8/23/1970,51,230969,,
12/19/2007,13,761837,,
2/29/1964,57,311368,,
3/27/1962,59,133751,,
6/26/1975,46,295805,,
12/2/1993,27,914667,,
12/28/1960,60,452443,,
3/17/1989,32,913135,,
9/6/1984,37,591750,,
3/28/1965,56,734528,,
4/28/2004,17,211707,,
11/23/2003,17,858786,,
4/28/1991,30,724146,,
1/11/1995,26,103454,,
9/27/2013,7,291016,,
3/7/1977,44,14271,,
4/18/1959,62,157770,,
2/28/1978,43,506289,,
3/19/2012,9,20053,,
5/28/1992,29,863643,,
8/5/1980,41,418084,,
4/11/2006,15,570670,,
9/22/1971,50,381910,,
2/3/1977,44,428184,,
4/11/2006,15,496330,,
4/1/1990,31,36280,,
4/10/1991,30,765924,,
4/23/1960,61,842774,,
1/14/1977,44,17310,,
5/15/1977,44,153288,,
11/2/2007,13,312456,,
4/30/1981,40,81628,,
2/23/2010,11,263909,,
10/3/1999,21,750615,,
2/21/1989,32,775676,,
12/30/1991,29,656783,,
6/22/1956,65,21334,,
1/2/1969,52,945549,,
8/21/2013,8,848084,,
12/21/1968,52,737258,,
11/21/1987,33,219096,,
10/4/1988,32,682493,,
8/12/1963,58,227435,,
12/16/1998,22,68645,,
9/24/2002,18,607679,,
11/19/1986,34,10103,,
7/28/2008,13,719902,,
12/3/2006,14,63365,,
4/5/1963,58,230375,,
6/19/1974,47,483316,,
9/28/2008,12,498223,,
10/2/1972,48,245454,,
4/25/2001,20,398315,,
1/21/1978,43,186133,,
9/30/1976,44,961269,,
9/12/2006,15,531681,,
5/26/1985,36,63746,,
7/13/2014,7,30485,,
11/2/2003,17,178892,,
10/15/1992,28,340737,,
2/3/1968,53,363100,,
2/10/1971,50,83937,,
9/25/1974,47,395674,,
4/9/1975,46,744715,,
12/29/1972,48,742508,,
7/28/1956,65,104877,,
2/25/1971,50,457896,,
9/3/1964,57,494632,,
7/28/1990,31,181081,,
1/29/1986,35,106259,,
1/22/1973,48,842568,,
2/22/2004,17,778943,,
3/17/1965,56,196097,,
10/19/1990,30,387712,,
9/27/1994,26,856628,,
8/24/2005,16,327524,,
11/11/1973,47,600521,,
8/15/1994,27,193699,,
7/15/1984,37,720292,,
7/13/1974,47,945994,,
8/11/1991,30,607202,,
8/14/1982,39,608090,,
3/15/2009,12,161050,,
6/7/1980,41,457512,,
2/4/1972,49,463840,,
4/23/1981,40,460930,,
10/14/1970,50,125205,,
4/17/1986,35,99365,,
3/14/2007,14,193538,,
1/16/1997,24,46171,,
8/29/1957,64,207253,,
11/30/1970,50,198680,,
1/7/1957,64,353283,,
3/25/1962,59,771041,,
10/10/1963,57,99757,,
9/14/1993,28,610349,,
3/2/1996,25,733883,,
5/22/2005,16,117475,,
1/18/1990,31,812388,,
1/23/1970,51,99534,,
12/21/1962,58,823676,,
5/8/2013,8,905736,,
9/29/1962,58,743130,,
10/16/1964,56,185025,,
11/4/2001,19,242631,,
4/27/1983,38,387272,,
4/9/1983,38,849288,,
11/15/1988,32,812728,,
4/4/1965,56,527631,,
8/6/1963,58,394526,,
7/24/1976,45,13153,,
7/5/2007,14,961429,,
3/24/2001,20,100826,,
11/16/1975,45,920870,,
11/13/1994,26,294316,,
6/10/2003,18,260933,,
9/20/2004,16,803472,,
4/8/1990,31,603552,,
11/30/2005,15,960111,,
9/14/1967,54,367746,,
10/1/1974,46,102082,,
6/8/2000,21,140143,,
7/7/1974,47,969729,,
10/23/1961,59,569751,,
11/14/1970,50,337074,,
2/17/1999,22,662247,,
7/13/1995,26,739545,,
3/1/1960,61,265502,,
12/19/1979,41,22648,,
12/18/1976,44,804025,,
8/2/1993,28,98853,,
11/13/1989,31,913447,,
12/23/1964,56,662429,,
8/15/1973,48,472897,,
10/20/1976,44,780353,,
4/23/2014,7,754267,,
12/10/1968,52,579974,,
5/14/1967,54,3702,,
6/16/2010,11,888,,
1/21/1964,57,351647,,
6/13/1983,38,718182,,
12/3/1967,53,928171,,
9/10/1976,45,267991,,
5/28/1979,42,197489,,
7/20/2005,16,492218,,
8/4/2009,12,871557,,
10/11/2003,17,433339,,
9/8/1993,28,808588,,
